<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
20111207;231500;147000.00000;147000.00000;146840.00000;146935.00000;4495
20111207;232000;146930.00000;147180.00000;146880.00000;147160.00000;3106
20111207;232500;147165.00000;147275.00000;147075.00000;147180.00000;2526
20111207;233000;147165.00000;147240.00000;147045.00000;147100.00000;2092
20111207;233500;147070.00000;147180.00000;147000.00000;147110.00000;2024
20111207;234000;147105.00000;147215.00000;146835.00000;146950.00000;4733
20111207;234500;146930.00000;146975.00000;146600.00000;146745.00000;5621
20111208;100000;146945.00000;148250.00000;146945.00000;148060.00000;24270
20111208;100500;148050.00000;148080.00000;147675.00000;147730.00000;7820
20111208;101000;147705.00000;147910.00000;147460.00000;147785.00000;8224
20111208;101500;147775.00000;148190.00000;147765.00000;148075.00000;11820
20111208;102000;148085.00000;148340.00000;148010.00000;148100.00000;9945
20111208;102500;148090.00000;148230.00000;147880.00000;148095.00000;10268
20111208;103000;148105.00000;148400.00000;148095.00000;148310.00000;9394
20111208;103500;148300.00000;148575.00000;148170.00000;148235.00000;9488
20111208;104000;148240.00000;148300.00000;148100.00000;148145.00000;4517
20111208;104500;148135.00000;148200.00000;147915.00000;148050.00000;6704
20111208;105000;148050.00000;148195.00000;147720.00000;148190.00000;9488
20111208;105500;148180.00000;148405.00000;148125.00000;148245.00000;10231
20111208;110000;148245.00000;148480.00000;148100.00000;148200.00000;9298
20111208;110500;148185.00000;148435.00000;148010.00000;148025.00000;8155
20111208;111000;148035.00000;148300.00000;147915.00000;148260.00000;7089
20111208;111500;148240.00000;148700.00000;148160.00000;148415.00000;17133
20111208;112000;148425.00000;148550.00000;148260.00000;148390.00000;8770
20111208;112500;148370.00000;148500.00000;148210.00000;148395.00000;7283
20111208;113000;148400.00000;148570.00000;148265.00000;148420.00000;8651
20111208;113500;148425.00000;148460.00000;148160.00000;148245.00000;5629
20111208;114000;148245.00000;148670.00000;148220.00000;148575.00000;12810
20111208;114500;148575.00000;148985.00000;148485.00000;148855.00000;19904
20111208;115000;148850.00000;148930.00000;148635.00000;148680.00000;9656
20111208;115500;148685.00000;148795.00000;148615.00000;148795.00000;5761
20111208;120000;148795.00000;149350.00000;148780.00000;149110.00000;30220
20111208;120500;149095.00000;149175.00000;148805.00000;148885.00000;12548
20111208;121000;148875.00000;148885.00000;148305.00000;148395.00000;16662
20111208;121500;148390.00000;148810.00000;148375.00000;148595.00000;16602
20111208;122000;148595.00000;148890.00000;148595.00000;148820.00000;11558
20111208;122500;148810.00000;149230.00000;148740.00000;149165.00000;18642
20111208;123000;149165.00000;149550.00000;149120.00000;149210.00000;21888
20111208;123500;149210.00000;149380.00000;148915.00000;148975.00000;9316
20111208;124000;148955.00000;149250.00000;148940.00000;149120.00000;6439
20111208;124500;149125.00000;149240.00000;148935.00000;149175.00000;9778
20111208;125000;149165.00000;149255.00000;148745.00000;148805.00000;12644
20111208;125500;148815.00000;149150.00000;148755.00000;149050.00000;5876
20111208;130000;149080.00000;149260.00000;148660.00000;148685.00000;13423
20111208;130500;148685.00000;148940.00000;148450.00000;148535.00000;15901
20111208;131000;148535.00000;148710.00000;148325.00000;148635.00000;12811
20111208;131500;148635.00000;148840.00000;148485.00000;148775.00000;11404
20111208;132000;148780.00000;149095.00000;148750.00000;148945.00000;10727
20111208;132500;148950.00000;149060.00000;148660.00000;148720.00000;6982
20111208;133000;148725.00000;148880.00000;148475.00000;148595.00000;9839
20111208;133500;148595.00000;148820.00000;148500.00000;148760.00000;6597
20111208;134000;148750.00000;149050.00000;148655.00000;149020.00000;6053
20111208;134500;149025.00000;149325.00000;148950.00000;149115.00000;15029
20111208;135000;149135.00000;149200.00000;149045.00000;149100.00000;5194
20111208;135500;149105.00000;149235.00000;149040.00000;149190.00000;3413
20111208;140000;149190.00000;149335.00000;149155.00000;149250.00000;4401
20111208;140500;149260.00000;149270.00000;149085.00000;149140.00000;5555
20111208;141000;149125.00000;149315.00000;149100.00000;149190.00000;7749
20111208;141500;149195.00000;149225.00000;149055.00000;149105.00000;5339
20111208;142000;149125.00000;149425.00000;148910.00000;148965.00000;12666
20111208;142500;148965.00000;149260.00000;148955.00000;149235.00000;7156
20111208;143000;149240.00000;149400.00000;149125.00000;149315.00000;8052
20111208;143500;149305.00000;149320.00000;149145.00000;149285.00000;4818
20111208;144000;149275.00000;149300.00000;148775.00000;148865.00000;15795
20111208;144500;148865.00000;148965.00000;148675.00000;148755.00000;10730
20111208;145000;148750.00000;148915.00000;148735.00000;148775.00000;5799
20111208;145500;148775.00000;149185.00000;148415.00000;148425.00000;21423
20111208;150000;148425.00000;148840.00000;148410.00000;148670.00000;13658
20111208;150500;148685.00000;148785.00000;148570.00000;148665.00000;7781
20111208;151000;148680.00000;148795.00000;148475.00000;148745.00000;10441
20111208;151500;148755.00000;148755.00000;148405.00000;148720.00000;8978
20111208;152000;148695.00000;148710.00000;148445.00000;148545.00000;13884
20111208;152500;148560.00000;148610.00000;147805.00000;147915.00000;26835
20111208;153000;147900.00000;148025.00000;147700.00000;147910.00000;16901
20111208;153500;147920.00000;148115.00000;147700.00000;148115.00000;11599
20111208;154000;148115.00000;148350.00000;148055.00000;148210.00000;6733
20111208;154500;148220.00000;148525.00000;148170.00000;148470.00000;8519
20111208;155000;148470.00000;148590.00000;148360.00000;148475.00000;8913
20111208;155500;148475.00000;148530.00000;148355.00000;148400.00000;3913
20111208;160000;148390.00000;148435.00000;148200.00000;148335.00000;8367
20111208;160500;148315.00000;148700.00000;148315.00000;148635.00000;11249
20111208;161000;148635.00000;148650.00000;148205.00000;148500.00000;9436
20111208;161500;148495.00000;148525.00000;148245.00000;148335.00000;5328
20111208;162000;148330.00000;148430.00000;147950.00000;148040.00000;19888
20111208;162500;148040.00000;148210.00000;147880.00000;148150.00000;10682
20111208;163000;148150.00000;148645.00000;148115.00000;148470.00000;13830
20111208;163500;148465.00000;148500.00000;148305.00000;148450.00000;5618
20111208;164000;148450.00000;148550.00000;148265.00000;148475.00000;9547
20111208;164500;148480.00000;149125.00000;147890.00000;148970.00000;48795
20111208;165000;148970.00000;149065.00000;148760.00000;148885.00000;16242
20111208;165500;148885.00000;149425.00000;148865.00000;149285.00000;20985
20111208;170000;149285.00000;149690.00000;149015.00000;149180.00000;31391
20111208;170500;149170.00000;149235.00000;148810.00000;149115.00000;14136
20111208;171000;149115.00000;149115.00000;148680.00000;148805.00000;10816
20111208;171500;148780.00000;149065.00000;148700.00000;149015.00000;9962
20111208;172000;149010.00000;149075.00000;148850.00000;149055.00000;5311
20111208;172500;149065.00000;149250.00000;149025.00000;149225.00000;9233
20111208;173000;149225.00000;150345.00000;149225.00000;150245.00000;58676
20111208;173500;150235.00000;150550.00000;150145.00000;150315.00000;31077
20111208;174000;150315.00000;150360.00000;150000.00000;150120.00000;18202
20111208;174500;150105.00000;150210.00000;149230.00000;149245.00000;31932
20111208;175000;149235.00000;149245.00000;148685.00000;148900.00000;39810
20111208;175500;148890.00000;149080.00000;148290.00000;148615.00000;41251
20111208;180000;148610.00000;148625.00000;146655.00000;146970.00000;71471
20111208;180500;146985.00000;147345.00000;146235.00000;146495.00000;51859
20111208;181000;146490.00000;147015.00000;146365.00000;146880.00000;35897
20111208;181500;146890.00000;146915.00000;146275.00000;146275.00000;33596
20111208;182000;146300.00000;146680.00000;146250.00000;146480.00000;32599
20111208;182500;146480.00000;146950.00000;146405.00000;146730.00000;26376
20111208;183000;146725.00000;146750.00000;146325.00000;146655.00000;22595
20111208;183500;146650.00000;147000.00000;146415.00000;147000.00000;18718
20111208;184000;146970.00000;147140.00000;146615.00000;146670.00000;21006
20111208;190000;146650.00000;146650.00000;145340.00000;145380.00000;21707
20111208;190500;145385.00000;145595.00000;145000.00000;145065.00000;19976
20111208;191000;145065.00000;145490.00000;145000.00000;145400.00000;13780
20111208;191500;145405.00000;145445.00000;145050.00000;145065.00000;7514
20111208;192000;145055.00000;145250.00000;144650.00000;144650.00000;21280
20111208;192500;144655.00000;145150.00000;144585.00000;144965.00000;10592
20111208;193000;144980.00000;145455.00000;144775.00000;145380.00000;11362
20111208;193500;145355.00000;145460.00000;144990.00000;145225.00000;9810
20111208;194000;145235.00000;145310.00000;145020.00000;145265.00000;9375
20111208;194500;145265.00000;145455.00000;145170.00000;145230.00000;5224
20111208;195000;145215.00000;145270.00000;144845.00000;144900.00000;10391
20111208;195500;144900.00000;145000.00000;144200.00000;144205.00000;17854
20111208;200000;144205.00000;144280.00000;143820.00000;144210.00000;21095
20111208;200500;144225.00000;144380.00000;143920.00000;143925.00000;9834
20111208;201000;143935.00000;144095.00000;143700.00000;143800.00000;11345
20111208;201500;143800.00000;143990.00000;143525.00000;143865.00000;13314
20111208;202000;143875.00000;144570.00000;143860.00000;144390.00000;11630
20111208;202500;144390.00000;144440.00000;143985.00000;144000.00000;8008
20111208;203000;144015.00000;144215.00000;143800.00000;143815.00000;8076
20111208;203500;143820.00000;143935.00000;143390.00000;143675.00000;12744
20111208;204000;143675.00000;143850.00000;143435.00000;143770.00000;6800
20111208;204500;143765.00000;144090.00000;143760.00000;144015.00000;4837
20111208;205000;144025.00000;144200.00000;143910.00000;144130.00000;4346
20111208;205500;144125.00000;144195.00000;143910.00000;144050.00000;3052
20111208;210000;144050.00000;144250.00000;143990.00000;144085.00000;4887
20111208;210500;144080.00000;144275.00000;144050.00000;144260.00000;3508
20111208;211000;144275.00000;144345.00000;144155.00000;144310.00000;3715
20111208;211500;144310.00000;144470.00000;144210.00000;144310.00000;4637
20111208;212000;144310.00000;144310.00000;144090.00000;144110.00000;3319
20111208;212500;144115.00000;144310.00000;144035.00000;144200.00000;4744
20111208;213000;144200.00000;144260.00000;144070.00000;144175.00000;3459
20111208;213500;144190.00000;144230.00000;143915.00000;143950.00000;4447
20111208;214000;143950.00000;144195.00000;143950.00000;144090.00000;2994
20111208;214500;144090.00000;144185.00000;143945.00000;144185.00000;2884
20111208;215000;144190.00000;144300.00000;144035.00000;144085.00000;3799
20111208;215500;144090.00000;144165.00000;143960.00000;143975.00000;2545
20111208;220000;143975.00000;143985.00000;143620.00000;143695.00000;6668
20111208;220500;143700.00000;143700.00000;143265.00000;143475.00000;11051
20111208;221000;143475.00000;143525.00000;143160.00000;143420.00000;7783
20111208;221500;143420.00000;143645.00000;143180.00000;143595.00000;6501
20111208;222000;143585.00000;143635.00000;143450.00000;143635.00000;3131
20111208;222500;143620.00000;143780.00000;143545.00000;143695.00000;3965
20111208;223000;143685.00000;143735.00000;143500.00000;143565.00000;3086
20111208;223500;143565.00000;143580.00000;143345.00000;143470.00000;7572
20111208;224000;143445.00000;143650.00000;143440.00000;143560.00000;3179
20111208;224500;143555.00000;143830.00000;143510.00000;143635.00000;4051
20111208;225000;143620.00000;143725.00000;143430.00000;143475.00000;3695
20111208;225500;143470.00000;143680.00000;143375.00000;143375.00000;3687
20111208;230000;143375.00000;143390.00000;143100.00000;143325.00000;7431
20111208;230500;143330.00000;143400.00000;143080.00000;143380.00000;5407
20111208;231000;143380.00000;143650.00000;143330.00000;143525.00000;5263
20111208;231500;143520.00000;143630.00000;143435.00000;143505.00000;3121
20111208;232000;143505.00000;143560.00000;143300.00000;143490.00000;3804
20111208;232500;143495.00000;143650.00000;143320.00000;143470.00000;4782
20111208;233000;143440.00000;143530.00000;143255.00000;143430.00000;3294
20111208;233500;143405.00000;143445.00000;143260.00000;143305.00000;2733
20111208;234000;143335.00000;143430.00000;143040.00000;143175.00000;7797
20111208;234500;143170.00000;143345.00000;143100.00000;143170.00000;5846
20111209;100000;143160.00000;143160.00000;141760.00000;142860.00000;27904
20111209;100500;142860.00000;142900.00000;142610.00000;142705.00000;9896
20111209;101000;142690.00000;143205.00000;142660.00000;143000.00000;12285
20111209;101500;142985.00000;143030.00000;142600.00000;142630.00000;10806
20111209;102000;142630.00000;143155.00000;142600.00000;142930.00000;9497
20111209;102500;142940.00000;143600.00000;142835.00000;143530.00000;14763
20111209;103000;143545.00000;143575.00000;143190.00000;143235.00000;12998
20111209;103500;143220.00000;143320.00000;142700.00000;142740.00000;16652
20111209;104000;142755.00000;142905.00000;142450.00000;142550.00000;16536
20111209;104500;142565.00000;142565.00000;141765.00000;142060.00000;30221
20111209;105000;142070.00000;142080.00000;141055.00000;141590.00000;32849
20111209;105500;141525.00000;141590.00000;140895.00000;141345.00000;17022
20111209;110000;141345.00000;141390.00000;140405.00000;140425.00000;34209
20111209;110500;140445.00000;140650.00000;140155.00000;140335.00000;28281
20111209;111000;140335.00000;140595.00000;139830.00000;139930.00000;29565
20111209;111500;139910.00000;140755.00000;139815.00000;140035.00000;28556
20111209;112000;140040.00000;140360.00000;139530.00000;139785.00000;29935
20111209;112500;139785.00000;140265.00000;139285.00000;139370.00000;35596
20111209;113000;139370.00000;139385.00000;138905.00000;139220.00000;34862
20111209;113500;139230.00000;139590.00000;139160.00000;139365.00000;20910
20111209;114000;139365.00000;139495.00000;138875.00000;138875.00000;24328
20111209;114500;138875.00000;139075.00000;138875.00000;138875.00000;9024
20111209;115000;138875.00000;139175.00000;138875.00000;138875.00000;8858
20111209;115500;138875.00000;139280.00000;138875.00000;138875.00000;12234
20111209;120000;138875.00000;139360.00000;138875.00000;138875.00000;24749
